47044,Miami Vice (2006),Action|Crime|Drama|Thriller
47092,On Dangerous Ground (1952),Crime|Drama|Film-Noir
47099,"Pursuit of Happyness, The (2006)",Drama
47122,John Tucker Must Die (2006),Comedy|Romance
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
47148,Mrs. Palfrey at the Claremont (2005),Comedy|Drama
47152,Cria Cuervos (1976),Drama
47196,"Rainmaker, The (1956)",Comedy|Romance|Thriller|Western
47200,Crank (2006),Action|Thriller
47202,"Secret Life of Words, The (2005)",Drama|Romance
47254,Chaos (2005),Action|Crime|Drama|Thriller
47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
47274,Murmur of the Heart (Le souffle au coeur) (1971),Drama
47287,Compulsion (1959),Crime|Drama|Thriller
47330,Dirty Mary Crazy Larry (1974),Action|Crime|Drama|Romance
47382,Step Up (2006),Drama|Romance
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423,Half Nelson (2006),Drama
47465,Tideland (2005),Drama|Fantasy|Thriller
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama
47493,Cabin in the Sky (1943),Fantasy|Musical
47518,Accepted (2006),Comedy
47606,Captain January (1936),Children|Comedy|Musical
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
47629,The Queen (2006),Drama
47640,Beerfest (2006),Comedy
47714,Blithe Spirit (1945),Comedy|Drama|Fantasy|Romance
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
47728,Green for Danger (1946),Crime|Mystery
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller
47815,Crossover (2006),Action|Drama
47894,"Wind That Shakes the Barley, The (2006)",Drama|War
47937,Severance (2006),Comedy|Horror|Thriller
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
47952,"Covenant, The (2006)",Action|Horror|Thriller
47978,SherryBaby (2006),Drama
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
47999,Jesus Camp (2006),Documentary|Drama
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
48043,"Fountain, The (2006)",Drama|Fantasy|Romance
48061,Snoopy Come Home (1972),Animation|Children|Comedy|Musical
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
48159,Everyone's Hero (2006),Adventure|Animation|Children|Comedy
48165,"Seventh Continent, The (Der siebente Kontinent) (1989)",Drama
48198,Streamers (1983),Drama|War
48231,Taxidermia (2006),Comedy|Drama|Horror
48262,"Bridge, The (2006)",Documentary
48268,Empire Falls (2005),Drama|Romance
48301,"Private Life of Henry VIII, The (1933)",Comedy|Drama
48304,Apocalypto (2006),Adventure|Drama|Thriller
48319,Flyboys (2006),Action|Adventure|Drama|War
48322,Jackass Number Two (2006),Comedy|Documentary
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
48501,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi
48516,"Departed, The (2006)",Crime|Drama|Thriller
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
48520,Employee of the Month (2006),Comedy
48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children
48560,Running With Scissors (2006),Comedy|Drama
48591,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller
48593,Man of the Year (2006),Comedy|Thriller
48596,"Marine, The (2006)",Action|Drama|Thriller
48660,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance
48682,Offside (2006),Comedy|Drama
48696,Little Children (2006),Drama|Romance
48698,Deliver Us from Evil (2006),Documentary
48711,Facing the Giants (2006),Action|Drama
48738,"Last King of Scotland, The (2006)",Drama|Thriller
48741,"U.S. vs. John Lennon, The (2006)",Documentary
48744,Shortbus (2006),Comedy|Drama|Romance
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
48783,Flags of Our Fathers (2006),Drama|War
48791,Flicka (2006),Children|Drama
48817,Sleeping Dogs Lie (a.k.a. Stay) (2006),Comedy|Drama|Romance
48856,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama
48872,13 Tzameti (2005),Film-Noir|Thriller
48877,Saw III (2006),Crime|Horror|Thriller
48972,Lunacy (Sílení) (2006),Animation|Horror
48982,Flushed Away (2006),Animation|Comedy
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
49132,Shut Up & Sing (2006),Documentary
49220,For Your Consideration (2006),Comedy
49225,Street Fight (2005),Documentary
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
49272,Casino Royale (2006),Action|Adventure|Thriller
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
49280,Bobby (2006),Drama
49284,10 Items or Less (2006),Comedy|Drama|Romance
49286,"Holiday, The (2006)",Comedy|Romance
49299,Luna de Avellaneda (2004),Drama|Romance
49314,Harsh Times (2006),Action|Crime|Drama
49394,Simon of the Desert (Simón del desierto) (1965),Drama
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy
49528,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
49649,Eragon (2006),Action|Adventure|Fantasy
49651,Rocky Balboa (2006),Action|Drama
49688,"Dam Busters, The (1955)",Action|Drama|War
49772,"Painted Veil, The (2006)",Drama|Romance
49817,"Plague Dogs, The (1982)",Adventure|Animation|Drama
49822,"Good Shepherd, The (2006)",Drama|Thriller
49824,Dreamgirls (2006),Drama|Musical
49902,"Decameron, The (Decameron, Il) (1971)",Comedy|Drama
49910,Freedom Writers (2007),Drama
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
49932,Inland Empire (2006),Drama|Mystery|Thriller
49957,"History Boys, The (2006)",Comedy|Drama
49961,Notes on a Scandal (2006),Drama
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery
50064,"Good German, The (2006)",Drama|Mystery|Thriller
50068,Letters from Iwo Jima (2006),Drama|War
50147,Black Christmas (2006),Action|Horror|Thriller
50160,Miss Potter (2006),Drama
50162,Arthur and the Invisibles (2007),Action|Children|Fantasy
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
50245,Alice in the Cities (Alice in den Stadten) (1974),Drama
50259,Old Joy (2006),Drama
50442,Alpha Dog (2007),Crime|Drama
50445,"Hitcher, The (2007)",Action|Horror|Thriller
50514,After the Wedding (Efter brylluppet) (2006),Drama
50583,Linda Linda Linda (2005),Comedy|Drama
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy
50641,House (Hausu) (1977),Comedy|Fantasy|Horror
50651,Kenny (2006),Comedy
50658,49 Up (2005),Documentary
50685,Waitress (2007),Comedy|Drama|Romance
50703,"Secret, The (2006)",Documentary
50740,Seven Up! (1964),Documentary
50742,7 Plus Seven (1970),Documentary
50792,Catch and Release (2006),Comedy|Drama|Romance
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
50798,Epic Movie (2007),Adventure|Comedy
50802,Because I Said So (2007),Comedy|Drama|Romance
50804,Hannibal Rising (2007),Drama|Horror|Thriller
50806,Norbit (2007),Comedy|Romance
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
50851,Cocaine Cowboys (2006),Documentary
50872,Ratatouille (2007),Animation|Children|Drama
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
50923,"Astronaut Farmer, The (2007)",Drama
50954,It's a Boy Girl Thing (2006),Comedy|Romance
51044,Magical Mystery Tour (1967),Comedy|Musical
51077,Ghost Rider (2007),Action|Fantasy|Thriller
51080,Breach (2007),Drama|Thriller
51084,Music and Lyrics (2007),Comedy|Romance
51086,"Number 23, The (2007)",Drama|Mystery|Thriller
51088,Reno 911!: Miami (2007),Comedy
51091,Black Snake Moan (2006),Drama
51094,Gray Matters (2006),Comedy|Drama|Romance
51127,loudQUIETloud: A Film About the Pixies (2006),Documentary
51174,Factory Girl (2006),Drama
51207,Street Trash (1987),Comedy|Horror
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action|Adventure
51304,Karla (2006),Crime|Drama|Thriller
51357,Citizen X (1995),Crime|Drama|Thriller
51372,"""Great Performances"" Cats (1998)",Musical
51380,"Canterbury Tales, The (I racconti di Canterbury) (1972)",Comedy|Drama
51412,Next (2007),Action|Sci-Fi|Thriller
51418,Breaking and Entering (2006),Drama
51471,Amazing Grace (2006),Drama|Romance
51540,Zodiac (2007),Crime|Drama|Thriller
51575,Wild Hogs (2007),Adventure|Comedy
51662,300 (2007),Action|Fantasy|War|IMAX
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi
51705,Priceless (Hors de prix) (2006),Comedy|Romance
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
51773,"America, America (1963)",Drama
51834,Becoming Jane (2007),Drama|Romance
51884,"Namesake, The (2006)",Drama|Romance
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
51927,Dead Silence (2007),Horror|Mystery|Thriller
51931,Reign Over Me (2007),Drama
51935,Shooter (2007),Action|Drama|Thriller
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
52241,"Lookout, The (2007)",Crime|Drama|Thriller
52245,Blades of Glory (2007),Comedy|Romance
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52378,No Way Out (1950),Drama|Film-Noir
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller
52458,Disturbia (2007),Drama|Thriller
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52528,Tristana (1970),Drama
52545,Puccini for Beginners (2006),Comedy|Romance
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical
52604,Fracture (2007),Crime|Drama|Mystery|Thriller
52606,Big Nothing (2006),Comedy|Crime|Thriller
52617,Woman on the Beach (Haebyeonui yeoin) (2006),Comedy|Drama
52644,Vacancy (2007),Horror|Thriller
52666,Benny's Video (1992),Drama|Horror
52668,In the Land of Women (2007),Comedy|Drama|Romance
52694,Mr. Bean's Holiday (2007),Comedy
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller
52717,"Condemned, The (2007)",Action|Adventure|Crime|Thriller
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
52767,21 Up (1977),Documentary
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
52913,Sylvia Scarlett (1935),Comedy|Drama|Romance
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
52952,This Is England (2006),Drama
52967,Away from Her (2006),Drama
52973,Knocked Up (2007),Comedy|Drama|Romance
52975,Hairspray (2007),Comedy|Drama|Musical
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
53038,Red Dust (1932),Drama
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53123,Once (2006),Drama|Musical|Romance
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
53129,Mr. Brooks (2007),Crime|Drama|Thriller
53133,Gracie (2007),Drama
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy
53189,Eagle vs Shark (2007),Comedy
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53326,Them (Ils) (2006),Horror
53435,Hostel: Part II (2007),Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53737,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary
53887,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical
53894,Sicko (2007),Documentary|Drama
53953,1408 (2007),Drama|Horror|Thriller
53956,Death at a Funeral (2007),Comedy
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
53974,License to Wed (2007),Comedy|Romance
53993,Evan Almighty (2007),Comedy|Fantasy
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
53999,Captivity (2007),Crime|Thriller
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
54220,"Sterile Cuckoo, The (1969)",Comedy|Drama
54251,Dorian Blues (2004),Comedy
54256,Hot Rod (2007),Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
54270,Skinwalkers (2007),Horror|Thriller
54272,"Simpsons Movie, The (2007)",Animation|Comedy
54276,No Reservations (2007),Comedy|Drama|Romance
54281,Charlie Bartlett (2007),Comedy|Drama
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
54290,Bratz: The Movie (2007),Comedy
54328,My Best Friend (Mon meilleur ami) (2006),Comedy
54331,You Kill Me (2007),Comedy|Crime|Thriller
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
54419,Czech Dream (Ceský sen) (2004),Documentary
54426,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama
54503,Superbad (2007),Comedy
54513,Talk to Me (2007),Drama
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
54732,Balls of Fury (2007),Comedy
54734,Sydney White (2007),Comedy
54736,"Kingdom, The (2007)",Action|Drama|Thriller
54745,Rocket Science (2007),Comedy|Drama
54768,Daddy Day Camp (2007),Children|Comedy
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller
54775,War (2007),Action|Thriller
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
54785,Halloween (2007),Horror
54787,Death Sentence (2007),Drama|Thriller
54881,"King of Kong, The (2007)",Documentary
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
54995,Planet Terror (2007),Action|Horror|Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
54999,Shoot 'Em Up (2007),Action|Comedy|Crime
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary
55052,Atonement (2007),Drama|Romance|War
55063,My Winnipeg (2007),Documentary|Fantasy
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
55071,No End in Sight (2007),Documentary
55078,Far from the Madding Crowd (1967),Drama|Romance
55094,In the Valley of Elah (2007),Drama|Mystery
55100,I Could Never Be Your Woman (2007),Comedy|Romance
55110,December Boys (2007),Drama
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
55118,Eastern Promises (2007),Crime|Drama|Thriller
55156,"Unreasonable Man, An (2006)",Documentary
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy
55207,Cashback (2004),Comedy|Drama
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
55245,Good Luck Chuck (2007),Comedy|Romance
55247,Into the Wild (2007),Action|Adventure|Drama
55250,"Game Plan, The (2007)",Comedy
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
55267,Dan in Real Life (2007),Comedy|Drama|Romance
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
55272,We Own the Night (2007),Crime|Drama
55274,Elizabeth: The Golden Age (2007),Drama
55276,Michael Clayton (2007),Drama|Thriller
55280,Lars and the Real Girl (2007),Comedy|Drama
55282,30 Days of Night (2007),Horror|Thriller
55290,Gone Baby Gone (2007),Crime|Drama|Mystery
55294,Weirdsville (2007),Comedy|Crime|Drama
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
55417,Irina Palm (2007),Drama
55442,Persepolis (2007),Animation|Drama
55444,Control (2007),Drama
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance
55498,Silk (2007),Adventure|Drama|Romance
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama
55566,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama
55577,Saw IV (2007),Crime|Horror|Thriller
55652,Scum (1979),Crime|Drama
55684,"City of Violence, The (Jjakpae) (2006)",Action|Crime|Drama
55687,My Kid Could Paint That (2007),Documentary
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
55732,Martian Child (2007),Comedy|Drama
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Comedy|Drama|Romance
55765,American Gangster (2007),Crime|Drama|Thriller
55768,Bee Movie (2007),Animation|Comedy
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
55820,No Country for Old Men (2007),Crime|Drama
55830,Be Kind Rewind (2008),Comedy
55851,Crazy Love (2007),Documentary
55872,August Rush (2007),Drama|Musical
55895,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller
55908,"Man from Earth, The (2007)",Drama|Sci-Fi
55946,Lions For Lambs (2007),Drama|Thriller|War
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
56015,Kansas City Confidential (1952),Crime|Drama|Film-Noir|Mystery
56030,Darfur Now (2007),Documentary
56069,Murder Party (2007),Comedy|Drama|Horror|Thriller
56079,Smiley Face (2007),Comedy
56095,XXY (2007),Drama
56145,"Mist, The (2007)",Horror|Sci-Fi
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Hitman (2007),Action|Crime|Thriller
56169,Awake (2007),Drama|Thriller
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
56176,Alvin and the Chipmunks (2007),Children|Comedy
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
56274,Margot at the Wedding (2007),Drama
56286,I'm Not There (2007),Drama
56333,"Savages, The (2007)",Comedy|Drama
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
56367,Juno (2007),Comedy|Drama|Romance
56563,Helvetica (2007),Documentary
56587,"Bucket List, The (2007)",Comedy|Drama
56607,"Kite Runner, The (2007)",Drama
56633,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
56775,National Treasure: Book of Secrets (2007),Action|Adventure
56782,There Will Be Blood (2007),Drama|Western
56788,Charlie Wilson's War (2007),Comedy|Drama|War
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
56869,Drained (O cheiro do Ralo) (2006),Comedy
56885,"Great Debaters, The (2007)",Drama
56908,Dedication (2007),Comedy|Drama|Romance
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
56941,P.S. I Love You (2007),Comedy|Drama|Romance
56949,27 Dresses (2008),Comedy|Romance
57038,To the Left of the Father (Lavoura Arcaica) (2001),Drama
57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama
57274,[REC] (2007),Drama|Horror|Thriller
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy
57353,Flawless (2007),Crime|Drama
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
57401,Cleaner (2007),Crime|Thriller
57418,"Rachel, Rachel (1968)",Drama|Romance
57430,Welcome to L.A. (1976),Drama|Musical
57453,Arranged (2007),Comedy|Drama|Romance
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
57526,Untraceable (2008),Crime|Thriller
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
57532,Meet the Spartans (2008),Comedy
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
57792,Caramel (Sukkar banat) (2007),Comedy
57845,Joe Strummer: The Future Is Unwritten (2007),Documentary
57910,Teeth (2007),Comedy|Horror
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance
57972,Deep Water (2006),Documentary
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy|Drama
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
58029,It's a Free World... (2007),Drama
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
58103,Vantage Point (2008),Action|Drama|Thriller
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance
58146,Witless Protection (2008),Comedy
58154,"Other Boleyn Girl, The (2008)",Drama|Romance
58156,Semi-Pro (2008),Comedy
58191,Taxi to the Dark Side (2007),Documentary
58293,"10,000 BC (2008)",Adventure|Romance|Thriller
58295,"Bank Job, The (2008)",Action|Crime|Thriller
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
58301,Funny Games U.S. (2007),Drama|Thriller
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
58306,Mongol (2007),Drama|War
58315,"Love Guru, The (2008)",Comedy
58347,Penelope (2006),Comedy|Fantasy|Romance
58351,City of Men (Cidade dos Homens) (2007),Drama
58365,Chicago 10 (2007),Animation|Documentary
58376,Zeitgeist: The Movie (2007),Documentary|War
58425,Heima (2007),Documentary
58432,What Just Happened (2008),Comedy|Drama
58520,Mala Noche (1985),Drama
58554,"Class, The (Klass) (2007)",Drama
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
58627,Never Back Down (2008),Action
58649,Napoléon (1927),Drama|War
58655,Drillbit Taylor (2008),Comedy
58706,"Under the Same Moon (Misma luna, La) (2007)",Drama
58803,21 (2008),Crime|Drama|Romance|Thriller
58839,Leatherheads (2008),Comedy|Drama|Romance
58879,Shine a Light (2008),Documentary|Musical|IMAX
58889,"Business of Being Born, The (2008)",Documentary
58904,Chan Is Missing (1982),Crime
58964,Inside (À l'intérieur) (2007),Horror|Thriller
58972,Nim's Island (2008),Adventure|Comedy|Fantasy
58975,"Ruins, The (2008)",Horror|Thriller
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
59014,Superhero Movie (2008),Action|Comedy|Sci-Fi
59016,Street Kings (2008),Crime|Drama|Thriller
59018,"Visitor, The (2007)",Drama|Romance
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
59118,Happy-Go-Lucky (2008),Comedy|Drama
59126,Religulous (2008),Comedy|Documentary
59141,Son of Rambow (2007),Children|Comedy|Drama
59143,Super High Me (2007),Comedy|Documentary
59180,Tarzan Finds a Son! (1939),Action|Adventure
59258,Baby Mama (2008),Comedy
59273,Delirious (2006),Comedy|Drama
59306,Prom Night (2008),Horror|Mystery|Thriller
59315,Iron Man (2008),Action|Adventure|Sci-Fi
59333,Made of Honor (2008),Comedy|Romance
59339,Mister Lonely (2007),Comedy|Drama
59369,Taken (2008),Action|Crime|Drama|Thriller
59387,"Fall, The (2006)",Adventure|Drama|Fantasy
59392,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi
59418,"American Crime, An (2007)",Crime
59421,What Happens in Vegas... (2008),Comedy|Romance
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
59447,Fiorile (1993),Drama
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
59519,Reprise (2006),Drama
59549,Shelter (2007),Drama|Romance
59590,Young at Heart (a.k.a. Young@Heart) (2007),Documentary|Musical
59594,"War, Inc. (2008)",Comedy|Crime|Thriller
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
59669,Following Sean (2005),Documentary
59684,Lake of Fire (2006),Documentary
59721,"Grand, The (2007)",Comedy
59725,Sex and the City (2008),Comedy|Romance
59727,"Strangers, The (2008)",Horror|Thriller
59731,"Bigger, Stronger, Faster* (2008)",Documentary
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),Drama|Western
59810,Recount (2008),Drama
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror
59832,Where the Sidewalk Ends (1950),Crime|Drama|Film-Noir
59834,100 Rifles (1969),Adventure|War|Western
59846,"Iron Mask, The (1929)",Adventure|Drama|Romance
59900,You Don't Mess with the Zohan (2008),Comedy
59935,Flesh Gordon (1974),Adventure|Comedy|Sci-Fi
59945,"Mark of Zorro, The (1920)",Adventure|Romance|Western
59985,Chaos Theory (2007),Comedy|Drama|Romance
59995,Boy A (2007),Crime|Drama
60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
